"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url"
"32832893005","https://ae04.alicdn.com/kf/HTB14_zza6lxYKJjSZFuq6yYlVXai.jpg",,"Baby clothes overalls baby pyjamas rompers kids baby newborn body suit baby boy clothes girl clothes high neck children clothing","USD 7.25","USD 7.25","0%","USD","7","USD 0.51","0","0.0%","https://s.click.aliexpress.com/e/_DeWTMHz"
"32913432184","https://ae04.alicdn.com/kf/H3351b1f8d621481f866ade81963c75c7D.jpeg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/255222248259.mp4","Merino wool baby rompers girls boys bodysuit newborn baby infant body clothes pants set kids long sleeve for 0-2years","USD 27.90","USD 19.81","29%","USD","7","USD 1.39","4","0.0%","https://s.click.aliexpress.com/e/_DERe50J"
"1005004819614843","https://ae04.alicdn.com/kf/S925a065e80644897b1fee3e280735a68X.jpg",,"My First Birthday Bodysuits Body Baby Clothes Kids Playsuit Birthday Party Gift Boys Girls Romper Infant Winter Fashion Jumpsuit","USD 5.97","USD 4.18","30%","USD","7","USD 0.29","1","null%","https://s.click.aliexpress.com/e/_DCe5et9"
"1005003243673190","https://ae04.alicdn.com/kf/Hc460a30887d34d828499d90bb0919d74l.jpg",,"H9999 Newborn Baby summer rompers 100% Cotton Infant Body Short Sleeve baby Jumpsuit Cartoon ropa bebe Baby Boy Girl clothes","USD 19.22","USD 19.22","0%","USD","7","USD 1.35","0","null%","https://s.click.aliexpress.com/e/_DB8nqSn"
"4001202953439","https://ae04.alicdn.com/kf/H2bea881ba8c8467f977c1cc4e928729eq.jpg",,"Baby Bodysuits Newborn Infant Kids Girl Body Suits Clothes Sweater Handmade Embroidery Autumn Knit Toddler Jumpsuits One-piece","USD 12.98","USD 10.38","20%","USD","7","USD 0.73","24","100.0%","https://s.click.aliexpress.com/e/_DkegnlD"
"1005001459186096","https://ae04.alicdn.com/kf/H433f552687904d09b2566b7c60ec8639q.jpg",,"0-12M Newborn baby Clothing Kid Boy Girl Romper Long Sleeve Hooed Warm Jumpsuit cute Sweet Lovley Cotton Body Outfit","USD 5.97","USD 4.78","20%","USD","7","USD 0.33","2","60.0%","https://s.click.aliexpress.com/e/_DmSuW7Z"
"1005003842290638","https://ae04.alicdn.com/kf/Ufb30ef70e5bf47248723f1defb9eb45f0.jpg",,"ZWY1663 Newborn Baby summer rompers Cotton Infant Body Short Sleeve baby Jumpsuit Cartoon ropa bebe Baby Boy Girl clothes","USD 20.00","USD 20.00","0%","USD","7","USD 1.40","0","null%","https://s.click.aliexpress.com/e/_DdYovcn"
"1005004369954489","https://ae04.alicdn.com/kf/S6a00f891e93c4fd6a8d983630be586ebr.jpg",,"0-2 Years Infant Baby Boy Clothing Cotton Black White Striped Triangle Romper Gentleman One-Piece Body Suits Kids Summer Clothes","USD 1.50","USD 1.50","0%","USD","7","USD 0.10","0","null%","https://s.click.aliexpress.com/e/_DDJVDuf"
"1005004050525103","https://ae04.alicdn.com/kf/S77c44ac3efd545f3b4902af2504ac77a4.jpg",,"Baby Boys Romper Kid Jumpsuit Hooded Infant Outfit Clothes Long Sleeve Cotton Solid Baby Rompers Overalls of Toddler Body Suit","USD 20.03","USD 16.02","20%","USD","7","USD 1.12","3","100.0%","https://s.click.aliexpress.com/e/_DlkMCJt"
"1005001758689173","https://ae04.alicdn.com/kf/S0b66b69bcb4d4f509fbb0080dde25246S.jpeg",,"Body with dl. sleeve Baby I Winter party white, clothes for babies Bodysuit Bodysuits One Pieces Clothing Mother Kids","USD 31.42","USD 10.06","68%","USD","7","USD 0.70","0","null%","https://s.click.aliexpress.com/e/_De9wiAP"
"1005002754855147","https://ae04.alicdn.com/kf/H99823b662f224568ad41838ffb9d92caS.jpg",,"Newborn Body Suit Todder Clothes Baby Girl Cotton Short Sleeve Bodysuit Kid Clothes Baby Romper Girls Sunsuit Infant Clothing","USD 3.75","USD 1.87","50%","USD","7","USD 0.13","3","0.0%","https://s.click.aliexpress.com/e/_DBjW8Kf"
"4000001906753","https://ae04.alicdn.com/kf/HTB18B1BXUz1gK0jSZLeq6z9kVXaJ.jpg",,"I Really Really Love My Grandpa Letter Infant Body Long Sleeve Clothing Baby Boy Girl Bodysuits Jumpsuit Kids  Wear","USD 2.73","USD 2.59","5%","USD","7","USD 0.18","0","0.0%","https://s.click.aliexpress.com/e/_DmoG3ib"
"32833209683","https://ae04.alicdn.com/kf/HTB1AUMYjbsTMeJjSszgq6ycpFXap.jpg",,"Baby bodysuit 100% cotton baby clothes baby girls clothes short pants children summer kids clothes baby body overalls","USD 8.99","USD 8.99","0%","USD","7","USD 0.63","0","0.0%","https://s.click.aliexpress.com/e/_Dkcwxpp"
"4001203152178","https://ae04.alicdn.com/kf/H321ae6e4a0934e869ea045f18fd87d8da.jpg",,"Baby Bodysuits Newborn Infant Kids Girl Body Suits Clothes Sweater Handmade Embroidery Autumn Knit Toddler Jumpsuits Overalls","USD 12.98","USD 11.03","15%","USD","7","USD 0.77","20","100.0%","https://s.click.aliexpress.com/e/_DlEWGx1"
"4000057987831","https://ae04.alicdn.com/kf/H354aeb06479f4acfa2530d8b91992ffc5.jpg",,"Baby Boy Girl long Sleeve bodysuit unisex Newborn body clothes Spring Autumn costume infant Bodysuits set kids letter Clothing","USD 3.45","USD 2.93","15%","USD","10.5","USD 0.31","27","95.6%","https://s.click.aliexpress.com/e/_Dm2CaTZ"
"32954493415","https://ae04.alicdn.com/kf/HLB16HRwX5DxK1Rjy1zcq6yGeXXaZ.jpg",,"Newborn Baby Bodysuit Peter Pan Collar Long Sleeve Toddler Infant Baby Playsuit Body Girl Children Knitting Kids Winter Clothes","USD 14.99","USD 12.89","14%","USD","7","USD 0.90","0","0.0%","https://s.click.aliexpress.com/e/_DlS8UiR"
"33005142554","https://ae04.alicdn.com/kf/HTB1qAbpRNnaK1RjSZFtq6zC2VXaf.jpg",,"2022 newborn baby boy and girl Bodysuit Baby cute cartoon kids Long sleeve Bodysuit 2022 Baby Jumpsuit Body Menino Roupas","USD 14.40","USD 13.25","8%","USD","7","USD 0.93","0","0.0%","https://s.click.aliexpress.com/e/_DDQyPhp"
"1005004811039530","https://ae04.alicdn.com/kf/Sfe0d8977ed0c4414a3b84589629247ca5.jpeg",,"Body (turtleneck) Baby, I'm BASIC LINE, T.Gray Bodysuits One Pieces Baby Clothing Mother Kids","USD 31.44","USD 11.00","0%","USD","7","USD 0.77","0","null%","https://s.click.aliexpress.com/e/_DmYsOPp"
"1005001758484921","https://ae04.alicdn.com/kf/S94c144363eba41a5ba61ed6e434b26fa1.jpeg",,"Body Baby I ""First NG"" Bodysuits One Pieces Clothing Mother Kids New year Christmas","USD 29.97","USD 9.59","68%","USD","7","USD 0.67","0","null%","https://s.click.aliexpress.com/e/_Dn5yY4b"
"1005004514088417","https://ae04.alicdn.com/kf/Sebfdfec237c8441fabf2707c96645514H.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100064396267.mp4","Baby 2022 Newborn Baby Bodysuits Boys Girls Romper Body Knitted Cotton Toddler Kid Bodysuit Set Infant Boy Clothing","USD 8.00","USD 5.60","30%","USD","7","USD 0.39","0","null%","https://s.click.aliexpress.com/e/_DBiQxBN"
"1005002725049091","https://ae04.alicdn.com/kf/H1926d4482d244ec0a6314e4fb9155025Q.jpg",,"I Do What I Want Cat Print Newborn Baby Boy Girl Body Clothes Cotton Short Sleeved Baby Kids Cool Body Casual Clothes","USD 5.00","USD 3.60","28%","USD","7","USD 0.25","1","0.0%","https://s.click.aliexpress.com/e/_Dnq0lO3"
"1005002509719022","https://ae04.alicdn.com/kf/Hbc1061ef8ae944e4850289465d6174c0R.jpg",,"New Summer Baby Cartoon Clothes Infant Kids Boys Baby Girls Short Sleeve Rompers One-piece Body Suits Clothing Summer Outfits","USD 3.50","USD 3.50","0%","USD","7","USD 0.24","0","0.0%","https://s.click.aliexpress.com/e/_DlpQkGb"
"32799779184","https://ae04.alicdn.com/kf/HTB1jSv9PVXXXXbiaXXXq6xXFXXXT.jpg",,"Baby Romper  Body Baby Boy Girls Clothes set Kid Jumpsuit MMS Chocolate Bean roupas baby meninos for Babies 0-3M,6 12M","USD 9.99","USD 9.99","0%","USD","7","USD 0.70","1","0.0%","https://s.click.aliexpress.com/e/_DcwczwF"
"1005004268292245","https://ae04.alicdn.com/kf/Sf58103f06b4d426c90bd4ffafb32e70at.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100026182599.mp4","0-24M Cotton Baby Romper Newborn Kid Baby Girls Clothes Summer Short Sleeve Casual Jumpsuit Cute Sweet New born Body Outfits","USD 9.92","USD 6.94","30%","USD","7","USD 0.49","5","null%","https://s.click.aliexpress.com/e/_DdYk8vl"
"1005004501626784","https://ae04.alicdn.com/kf/Sa62681f6f4154c33bfbabb0ce02664d2Z.jpg",,"Summer New Baby Boy Body Suit Gentleman Cotton Newborn One-Piece Short-Sleeved Romper Kids Boys Grey Striped Formal Suits","USD 5.50","USD 5.50","0%","USD","7","USD 0.38","0","null%","https://s.click.aliexpress.com/e/_DCu6Gh9"
"1005002696504264","https://ae04.alicdn.com/kf/Hf7d8fa31ce1b45f597d8563a8aa6bf72Q.jpg",,"Newborn Baby Summer Rompers Soft Cotton Infant Body Short Sleeve Kids Jumpsuit Cartoon Ropa Bebe Baby Boy Girl Clothes","USD 4.88","USD 4.88","0%","USD","7","USD 0.34","0","null%","https://s.click.aliexpress.com/e/_DBjS0p9"
"1005003001024045","https://ae04.alicdn.com/kf/Hf60099c87a8c4ef8a9a1ee8331c87c9dl.jpg",,"0-3T Newborn Kid Baby Girls Clothes Summer Ruffles White Lace Romper Elegant Cute Sweet Princess Jumpsuit Body suit Outfit","USD 9.59","USD 6.71","30%","USD","7","USD 0.47","8","100.0%","https://s.click.aliexpress.com/e/_Dc6aTt1"
"4000192814922","https://ae04.alicdn.com/kf/H03d5d5305a5043bf82a8ab3d383f75e4H.jpg",,"Newborn Baby Body Infant Toddler Baby Boy Girls Short Sleeve Romper Cotton Jumpsuit Clothes Outfits Baby Bodysuit 0-12M","USD 11.41","USD 7.99","30%","USD","7","USD 0.56","0","null%","https://s.click.aliexpress.com/e/_DCvmtxz"
"1005004529677321","https://ae04.alicdn.com/kf/S0edff8aa009a426285974073b067a0afw.jpg",,"New Baby Bodysuits Autumn Newborn Boys Girls Body Tops Cotton Knitted Infant Kids Jumpsuits Clothes 0-24 Months Toddler Costumes","USD 14.98","USD 7.34","51%","USD","7","USD 0.51","0","null%","https://s.click.aliexpress.com/e/_DeRwvPd"
"32832257934","https://ae04.alicdn.com/kf/HTB1hJP1gHsTMeJjSsziq6AdwXXaX.jpg",,"Baby clothes body suit long sleeves romper pyjamas kids baby boy clothes baby girl clothes autumn winter children clothing","USD 8.99","USD 8.99","0%","USD","7","USD 0.63","0","0.0%","https://s.click.aliexpress.com/e/_DEakatH"
