"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url"
"1005002989667591","https://ae04.alicdn.com/kf/S161f56efe543465e95bd9f44d69bf214O.jpeg",,"Body without sleeve. Baby I, Basic Line Bodysuits One Pieces Clothing Mother Kids","USD 28.47","USD 9.11","68%","USD","7","USD 0.64","2","100.0%","https://s.click.aliexpress.com/e/_Dm7reu7"
"1005003381673895","https://ae04.alicdn.com/kf/H4dbd095bd7f8432ba2c96a042267eb2aN.jpg",,"5PCS/Lot Baby Boys Girls Bodysuits 100% Cotton Short Sleeves Kids Clothes 6-24 Month Newborn Body Bright Prints bebe Jumpsuit","USD 22.60","USD 14.46","36%","USD","7","USD 1.01","184","99.2%","https://s.click.aliexpress.com/e/_DekeHur"
"1005003657592257","https://ae04.alicdn.com/kf/H773e039eaa8c453cb2e1165253413d44V.jpg",,"Newborn Body Suit Todder Clothes Baby Girl Cotton Short Sleeve Bodysuit Kid Clothes Romper Sunsuit Infant Clothing","USD 6.49","USD 4.28","34%","USD","7","USD 0.30","0","null%","https://s.click.aliexpress.com/e/_DDAM8nt"
"1005004813462691","https://ae04.alicdn.com/kf/S62a23c7b35b34dfebdf1dfc54301ef309.jpg",,"First Christmas Newborn Bodysuit Body Baby Clothes Kids Playsuit Xmas Party Gift Boys Girls Rompers Short Sleeve Infant Jumpsuit","USD 5.73","USD 4.01","30%","USD","7","USD 0.28","1","null%","https://s.click.aliexpress.com/e/_Dn24cM3"
"1005004310705206","https://ae04.alicdn.com/kf/S3040edc0c4ac4b9ba6a6087428e5ddcaa.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100032585514.mp4","Bodysuit for Children Summer Casual Newborn Baby Clothing Infant Sleeveless Newborn Body Suit Jumpsuit Solid Kids Clothing","USD 15.25","USD 9.15","40%","USD","7","USD 0.64","0","null%","https://s.click.aliexpress.com/e/_DEGCVvZ"
"1005002960858400","https://ae04.alicdn.com/kf/H492f11df55cc4f819112a32621cb1c8bg.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317815682793.mp4","0-24M Newborn Kid Baby Boys Girls Clothes Summer Short Sleeve Romper Print Cute Sweet Cotton Jumpsuit Lovely Body suit Outfit","USD 3.23","USD 2.26","30%","USD","7","USD 0.16","242","92.1%","https://s.click.aliexpress.com/e/_DFviPVv"
"32878947177","https://ae04.alicdn.com/kf/HTB1TRj1kiCYBuNkSnaVq6AMsVXan.jpg",,"5 PCS/LOT Newborn Baby Clothing 2018 Summer Body Baby Bodysuits 100% Cotton White Kids Jumpsuits Baby Boy Girl Clothes 0-24M","USD 15.28","USD 13.45","12%","USD","7","USD 0.94","322","97.1%","https://s.click.aliexpress.com/e/_DESiMXt"
"1005003001195193","https://ae04.alicdn.com/kf/Hafbb03163df643579f3789d1b7984c421.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/318396457988.mp4","0-3T Newborn Kid Baby Girls Flower Print Clothes Short Sleeve Lace Romper Cute Sweet Jumpsuit Princess New born Body suit Outfit","USD 9.59","USD 6.71","30%","USD","7","USD 0.47","32","100.0%","https://s.click.aliexpress.com/e/_DmBE2yL"
"4000730261218","https://ae04.alicdn.com/kf/H7295f0977b37460da3e8e9f2c2d692b6S.jpg",,"5 colours girls baby clothing cotton baby boy clothes long sleeve infant bodysuits newborn Body Girl Bodysuit kids costume","USD 7.99","USD 5.83","27%","USD","7","USD 0.41","7","90.0%","https://s.click.aliexpress.com/e/_DBEtt8B"
"1005001937579310","https://ae04.alicdn.com/kf/S4e8cc04ceeae4f168cfcf077e6c442c8p.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/292903279548.mp4","2021 Baby Ropa Bebe Newborn Girl Long Sleeve Rompers Clothes Bodysuits Kids New 3-24M Boys Infant  Cotton Summer Body Pure Color","USD 7.66","USD 4.98","35%","USD","8.0","USD 0.40","71","98.8%","https://s.click.aliexpress.com/e/_DeZ6NTN"
"32844626797","https://ae04.alicdn.com/kf/H43639a1ea75a4684b11e1bb56d01bbcdr.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/282671496360.mp4","2022 spring jumpsuit baby girl clothing fleece romper baby coat 12M-24M kids costumes for baby clothes , body infant rompers","USD 16.09","USD 11.26","30%","USD","7","USD 0.79","9","100.0%","https://s.click.aliexpress.com/e/_DCHaovz"
"32688618303","https://ae04.alicdn.com/kf/S370dcaf80659457dadb19c60b3a9408cd.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/257417725297.mp4","Brand baby Romper girls rompers kids spring clothes newborn boys baby body girls Fleece Cartoon clothing long sleeve clothes","USD 12.09","USD 9.43","22%","USD","7","USD 0.66","210","98.3%","https://s.click.aliexpress.com/e/_DCod3sr"
"1005002907489051","https://ae04.alicdn.com/kf/H977ab711ff7e49ef9e75f6948d689c78d.jpg",,"Baby Boy Bodysuit Big Brother Little Brother Outfits Newborn Onesie Infant Body Toddler Kids Boys Jumpsuit Cotton Bebies Bodies","USD 3.99","USD 3.79","5%","USD","7","USD 0.27","12","100.0%","https://s.click.aliexpress.com/e/_DdlCqY3"
"32888086160","https://ae04.alicdn.com/kf/HTB1r94gy1GSBuNjSspbq6AiipXae.jpg",,"Baby Clothes 2019 Newborn Romper Baby Boys Clothing Winter Cartoon Rompers Cotton-Padded Baby Rompers Body Suit Kids Jumpsuit","USD 20.33","USD 10.77","47%","USD","7","USD 0.75","71","100.0%","https://s.click.aliexpress.com/e/_De2io4T"
"1005002490464152","https://ae04.alicdn.com/kf/H2cf10dc05c464a778fc91264fd30a56eF.jpg",,"Newborn Body Suit Todder Clothes Set Baby Girl Cotton Short Sleeve Bodysuit Kid Clothes Set Girls Sunsuit Infant Clothing","USD 2.30","USD 1.26","45%","USD","7","USD 0.09","70","93.8%","https://s.click.aliexpress.com/e/_DkAEnzv"
"1005003001180171","https://ae04.alicdn.com/kf/H1c2fbd304d1e43ceb4a705030f9e735eC.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317981596054.mp4","0-3T Newborn Kid Baby Girls Clothes Summer Short Sleeve Lace Bodysuit Elegant Cute Sweet Cotton Jumpsuit Body Suit White Outfit","USD 10.11","USD 7.08","30%","USD","7","USD 0.50","27","100.0%","https://s.click.aliexpress.com/e/_DBZIPMB"
"1005002966685496","https://ae04.alicdn.com/kf/H80a9083c075a4fb3b6c46eb594359e80K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317951122821.mp4","0-24M Newborn Kid Baby Boy Girls Clothes Autumn Spring Print Romper Cute Cotton New born Jumpsuit Lovely Stretch Body Outfit","USD 11.05","USD 7.73","30%","USD","7","USD 0.54","206","96.9%","https://s.click.aliexpress.com/e/_DCfStCr"
"32861033418","https://ae04.alicdn.com/kf/HTB116JcjHGYBuNjy0Foq6AiBFXac.jpg",,"Baby bodysuit baby sleeveless body suits baby clothes children clothing boys girls clothes jumpsuit summer kids pyjamas overalls","USD 7.99","USD 7.99","0%","USD","7","USD 0.56","5","90.0%","https://s.click.aliexpress.com/e/_DFasc2P"
"1005001420357319","https://ae04.alicdn.com/kf/Hba5770bd1bb842fd945d335db2f59a7eL.jpg",,"Baby Bodysuits Long Sleeve Newborn Infant Kids Girl Body Suits Clothes Fashion Autumn Cotton Knitted Toddler Jumpsuits Outfits","USD 11.23","USD 8.98","20%","USD","7","USD 0.63","0","0.0%","https://s.click.aliexpress.com/e/_DDHm2iX"
"32980293288","https://ae04.alicdn.com/kf/H4008eb8fe510471c9b3d103fbffb9729h.jpg",,"Baby Bodysuit Fashion 1pieces/lot Newborn Body Baby Long Sleeve Overalls Infant Boy Girl Jumpsuit kid clothes","USD 3.42","USD 2.91","15%","USD","11.0","USD 0.32","27","100.0%","https://s.click.aliexpress.com/e/_Dl8MhhZ"
"1005003600326392","https://ae04.alicdn.com/kf/H1849399781694efaa9eed297b05b080dU.jpg",,"Cotton Baby Bodysuit Spring Autumn Baby Boy Girl Clothes for Newborn Body Kids Jumpsuit Babies Toddler Bodysuits Infant Clothing","USD 6.45","USD 4.06","37%","USD","8.0","USD 0.32","88","99.1%","https://s.click.aliexpress.com/e/_DBtfIgL"
"1005002829374277","https://ae04.alicdn.com/kf/H2dbf6e39cf4d48c6802760fb1fd730b8D.jpg",,"Infant Baby Boy Formal Gentleman Shirt White Newborn Boys Wedding Party Clothes Toddler Kids Long Sleeve Body Jumpsuit Rompers","USD 5.84","USD 4.09","30%","USD","8.0","USD 0.33","26","100.0%","https://s.click.aliexpress.com/e/_DkCbxyf"
"4000613914233","https://ae04.alicdn.com/kf/H0ebf89a0a00c4219b9116bd4bf1bc904p.jpg",,"Baby Newborn Bodysuit Clothes Body Girl Costume Kids Romper Onesie Summer Jumpsuit Infant Twins Rompers Infantil Boy Bodysuits","USD 2.84","USD 2.02","29%","USD","7","USD 0.14","126","97.8%","https://s.click.aliexpress.com/e/_DEwukOJ"
"1005001782684859","https://ae04.alicdn.com/kf/H33972d94cc5e4fd7a4436da79d4a2aae7.jpg",,"10 PCS/LOT Newborn Baby Clothing 2020 Summer Body Baby Bodysuits 100% Cotton White Kids Jumpsuits Baby Boy Girl Clothes 0-24M","USD 33.60","USD 26.88","20%","USD","7","USD 1.88","30","100.0%","https://s.click.aliexpress.com/e/_Dddjkuj"
"1005001447658037","https://ae04.alicdn.com/kf/H7e8b93c2d6d548ff8ac1853c6457c0e6A.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/287270568881.mp4","Autumn Winter Spring Kids Warm Bottoming Rompers Boy Girl Soft Outerwear Thicken Cotton Newborn Infant Baby Romper Body Suits","USD 15.80","USD 12.17","23%","USD","7","USD 0.85","88","99.2%","https://s.click.aliexpress.com/e/_DCOEb7d"
